xmin,ymin,xmax,ymax,Frame,Label,Preview URL
76,840,1141,1058,Shotgun_23,Weapon,
81,127,2481,500,Shotgun_37,Weapon,
47,416,2544,923,Shotgun_37,Weapon,
69,45,468,324,721,Weapon,
75,91,116,180,2964,Weapon,
17,174,1250,1218,Sword_18,Weapon,
24,61,196,176,2623,Weapon,
18,4,58,123,26,Weapon,
640,50,1257,1141,866,Weapon,
21,170,690,790,2145,Weapon,
170,312,277,419,2151,Weapon,
167,214,216,255,1458,Weapon,
94,20,183,109,32,Weapon,
26,146,456,467,872,Weapon,
42,122,479,346,2637,Weapon,
4,1,155,107,1316,Weapon,
10,283,290,429,682,Weapon,
466,202,500,233,2179,Weapon,
1,1,158,118,1470,Weapon,
5,1,150,116,1464,Weapon,
167,140,495,335,696,Weapon,
141,212,543,392,1302,Weapon,
28,1,219,82,2838,Weapon,
53,220,329,390,2186,Weapon,
39,4,939,390,2192,Weapon,
64,327,171,433,669,Weapon,
19,22,288,141,2804,Weapon,
339,159,405,248,899,Weapon,
16,218,244,396,641,Weapon,
252,207,482,429,641,Weapon,
29,52,230,224,641,Weapon,
288,37,468,156,641,Weapon,
241,862,1230,1629,127,Weapon,
375,77,548,190,133,Weapon,
1,17,494,260,655,Weapon,
1,91,188,211,2810,Weapon,
1126,247,1287,458,2347,Weapon,
3,1,160,117,1896,Weapon,
171,44,817,564,1128,Weapon,
121,1,1021,439,2421,Weapon,
645,143,1158,830,2435,Weapon,
3,1,157,117,1882,Weapon,
387,271,534,587,2353,Weapon,
1,3,157,115,1672,Weapon,
638,139,951,303,480,Weapon,
151,158,184,260,1114,Weapon,
302,94,607,316,1100,Weapon,
65,23,484,203,494,Weapon,
144,247,332,481,2409,Weapon,
163,310,737,409,Knife_84,Weapon,
3,3,157,112,1666,Weapon,
4,2,154,119,1855,Weapon,
34,26,470,317,319,Weapon,
10,1,900,567,2384,Weapon,
19,30,655,344,Grenade Launcher_90,Weapon,
3,5,672,260,Grenade Launcher_84,Weapon,
537,552,606,652,2390,Weapon,
2,2,153,116,1841,Weapon,
1,1,158,115,1699,Weapon,
274,33,828,159,Automatic Rifle_17,Weapon,
4,153,403,286,Automatic Rifle_17,Weapon,
365,180,816,314,Automatic Rifle_17,Weapon,
398,324,822,443,Automatic Rifle_17,Weapon,
0,291,438,431,Automatic Rifle_17,Weapon,
410,484,814,641,Automatic Rifle_17,Weapon,
0,564,467,709,Automatic Rifle_17,Weapon,
376,646,925,792,Automatic Rifle_17,Weapon,
0,717,407,838,Automatic Rifle_17,Weapon,
342,846,893,978,Automatic Rifle_17,Weapon,
323,978,845,1095,Automatic Rifle_17,Weapon,
948,76,1502,225,Automatic Rifle_17,Weapon,
919,228,1497,357,Automatic Rifle_17,Weapon,
887,372,1475,477,Automatic Rifle_17,Weapon,
916,468,1472,596,Automatic Rifle_17,Weapon,
952,568,1517,680,Automatic Rifle_17,Weapon,
907,689,1237,813,Automatic Rifle_17,Weapon,
1237,696,1530,850,Automatic Rifle_17,Weapon,
901,835,1451,942,Automatic Rifle_17,Weapon,
893,924,1516,1068,Automatic Rifle_17,Weapon,
2,1,156,115,1869,Weapon,
160,44,351,162,325,Weapon,
116,137,154,181,443,Weapon,
30,57,468,297,457,Weapon,
81,250,370,516,331,Weapon,
3,69,501,986,Knife_47,Weapon,
295,82,815,1010,Knife_47,Weapon,
563,68,1080,997,Knife_47,Weapon,
65,210,179,333,456,Weapon,
192,246,321,365,456,Weapon,
1276,185,1494,1406,Knife_46,Weapon,
1024,64,1278,1457,Knife_46,Weapon,
731,181,1008,1420,Knife_46,Weapon,
492,157,794,1332,Knife_46,Weapon,
290,161,543,1340,Knife_46,Weapon,
0,88,323,1434,Knife_46,Weapon,
69,87,282,470,330,Weapon,
278,17,482,348,330,Weapon,
141,204,197,339,324,Weapon,
186,207,266,342,324,Weapon,
237,178,251,208,1868,Weapon,
1742,381,1869,1227,Knife_52,Weapon,
1598,371,1720,1224,Knife_52,Weapon,
1459,276,1564,1260,Knife_52,Weapon,
1221,118,1439,1407,Knife_52,Weapon,
1059,87,1195,1517,Knife_52,Weapon,
807,174,1048,1480,Knife_52,Weapon,
416,239,813,1437,Knife_52,Weapon,
143,95,333,308,442,Weapon,
76,157,2498,1531,Grenade Launcher_85,Weapon,
25,54,2498,931,Automatic Rifle_16,Weapon,
1,1,158,115,1698,Weapon,
11,7,155,113,1840,Weapon,
605,179,1190,772,2391,Weapon,
378,134,663,549,2385,Weapon,
27,20,473,352,318,Weapon,
4,1,157,117,1854,Weapon,
132,390,235,579,2408,Weapon,
47,46,482,267,495,Weapon,
9,81,713,512,1101,Weapon,
2,1,155,117,1667,Weapon,
1240,194,2032,5020,Knife_85,Weapon,
2415,302,3207,5203,Knife_85,Weapon,
3339,295,4022,5220,Knife_85,Weapon,
4273,769,4757,4320,Knife_85,Weapon,
5140,1028,5665,4238,Knife_85,Weapon,
3,1,155,118,1673,Weapon,
27,24,313,270,1115,Weapon,
41,161,356,434,481,Weapon,
16,25,244,78,Grenade Launcher_46,Weapon,
1,98,260,162,Grenade Launcher_46,Weapon,
18,164,250,262,Grenade Launcher_46,Weapon,
49,222,219,308,2434,Weapon,
134,197,334,592,2352,Weapon,
2,212,198,535,2352,Weapon,
1,2,158,116,1883,Weapon,
3,1,157,117,1897,Weapon,
28,15,786,585,2346,Weapon,
566,184,643,290,2420,Weapon,
262,14,682,223,1129,Weapon,
67,171,917,818,Grenade Launcher_52,Weapon,
76,176,189,354,132,Weapon,
24,5,267,162,2811,Weapon,
339,111,368,128,654,Weapon,
15,66,255,361,640,Weapon,
253,16,481,367,640,Weapon,
164,129,279,361,898,Weapon,
3,27,283,182,2805,Weapon,
64,93,258,241,126,Weapon,
701,265,1024,634,2193,Weapon,
260,21,270,61,668,Weapon,
176,72,239,129,2839,Weapon,
4,1,259,167,2187,Weapon,
3,3,155,116,1465,Weapon,
2,1,158,112,1303,Weapon,
68,185,248,255,697,Weapon,
241,112,386,167,697,Weapon,
23,31,420,210,683,Weapon,
5,14,152,107,1317,Weapon,
4,1,157,117,1471,Weapon,
21,20,517,394,2178,Weapon,
2,2,156,116,1459,Weapon,
406,103,1062,958,2150,Weapon,
171,297,320,393,2636,Weapon,
94,244,267,352,2636,Weapon,
1008,64,1102,243,873,Weapon,
1355,726,1472,953,873,Weapon,
73,125,100,183,33,Weapon,
645,150,1919,1196,867,Weapon,
149,35,246,163,27,Weapon,
334,159,372,194,2622,Weapon,
821,154,966,350,2144,Weapon,
18,6,982,618,Shotgun_36,Weapon,
95,48,1356,1396,Sword_19,Weapon,
1331,722,1494,1488,Sword_19,Weapon,
112,25,145,114,2965,Weapon,
79,75,436,327,720,Weapon,
251,74,332,193,734,Weapon,
94,15,230,116,2971,Weapon,
28,57,768,269,Shotgun_22,Weapon,
163,118,533,325,1288,Weapon,
1,17,294,145,2781,Weapon,
7,11,686,249,Sword_25,Weapon,
78,34,194,160,2959,Weapon,
1,1,296,141,2795,Weapon,
181,7,403,1016,Sword_31,Weapon,
307,143,351,184,708,Weapon,
5,16,304,233,2018,Weapon,
2,9,154,103,1511,Weapon,
178,204,332,273,1277,Weapon,
123,302,275,370,1277,Weapon,
354,236,467,293,1277,Weapon,
446,166,575,216,1277,Weapon,
475,75,616,127,1277,Weapon,
552,119,647,147,1277,Weapon,
60,74,720,389,1263,Weapon,
8,20,154,107,1505,Weapon,
376,190,2000,1213,2024,Weapon,
1,12,294,197,2742,Weapon,
112,77,140,94,907,Weapon,
166,30,190,46,907,Weapon,
166,122,198,146,913,Weapon,
502,91,1338,1001,SMG_3,Weapon,
5,12,293,136,2756,Weapon,
6,15,244,175,2030,Weapon,
5,1,154,119,1539,Weapon,
367,89,426,176,522,Weapon,
24,42,314,167,SMG_99,Weapon,
337,44,589,162,SMG_99,Weapon,
25,182,307,288,SMG_99,Weapon,
306,185,593,288,SMG_99,Weapon,
9,343,335,442,SMG_99,Weapon,
310,327,586,416,SMG_99,Weapon,
18,471,275,590,SMG_99,Weapon,
291,465,593,563,SMG_99,Weapon,
2,1,156,117,1908,Weapon,
87,72,199,168,244,Weapon,
56,43,404,276,250,Weapon,
283,384,1761,1090,Sniper_68,Weapon,
16,9,430,321,536,Weapon,
108,31,549,463,2583,Weapon,
4,3,156,119,1934,Weapon,
87,81,189,138,278,Weapon,
54,310,160,375,278,Weapon,
336,334,437,386,278,Weapon,
311,69,438,135,278,Weapon,
167,215,910,477,Sniper_40,Weapon,
408,95,1011,291,Sniper_54,Weapon,
1,2,158,114,1920,Weapon,
122,115,1483,1064,Handgun_60,Weapon,
13,16,551,306,2597,Weapon,
133,327,543,651,1075,Weapon,
4,96,480,253,287,Weapon,
52,5,570,348,1713,Weapon,
1,5,158,114,1707,Weapon,
37,72,290,297,293,Weapon,
382,355,662,491,1061,Weapon,
305,318,496,481,2568,Weapon,
349,65,1400,777,1049,Weapon,
135,19,770,300,2540,Weapon,
123,115,779,464,SMG_66,Weapon,
130,286,1417,1037,Sniper_83,Weapon,
161,82,187,120,2226,Weapon,
24,101,48,129,2226,Weapon,
71,98,84,124,2226,Weapon,
306,22,349,67,2226,Weapon,
136,81,494,370,Bazooka_15,Weapon,
295,225,2589,2025,Sniper_97,Weapon,
5,17,410,267,2232,Weapon,
150,1,448,495,2554,Weapon,
75,6,210,879,Sword_3,Weapon,
110,386,232,528,2224,Weapon,
33,60,1089,589,Sniper_81,Weapon,
10,99,620,394,2542,Weapon,
526,105,1329,961,SMG_64,Weapon,
831,517,1903,1017,2556,Weapon,
297,109,882,590,SMG_70,Weapon,
489,93,558,120,2230,Weapon,
110,131,417,179,Bazooka_17,Weapon,
7,1,155,118,1739,Weapon,
100,37,211,151,2218,Weapon,
5,1,157,118,1711,Weapon,
289,167,482,307,285,Weapon,
232,69,410,237,285,Weapon,
116,32,246,253,285,Weapon,
13,107,191,304,285,Weapon,
62,78,326,224,1077,Weapon,
397,6,1060,509,Handgun_89,Weapon,
40,18,1173,428,SMG_58,Weapon,
617,81,867,585,1063,Weapon,
0,1,298,271,291,Weapon,
2,1,158,113,1705,Weapon,
656,671,3668,1467,Sniper_42,Weapon,
5,9,152,112,1936,Weapon,
456,2,1220,554,1088,Weapon,
201,23,506,248,2581,Weapon,
1,18,413,559,2595,Weapon,
317,153,362,188,508,Weapon,
3,1,158,116,1922,Weapon,
78,50,369,225,246,Weapon,
40,35,474,290,520,Weapon,
72,91,423,305,534,Weapon,
6,31,534,336,252,Weapon,
8,16,629,338,905,Weapon,
199,113,223,129,1249,Weapon,
20,58,271,147,2740,Weapon,
134,6,157,52,2998,Weapon,
560,153,631,300,2026,Weapon,
24,19,743,281,2032,Weapon,
6,10,294,152,2754,Weapon,
144,233,183,285,911,Weapon,
49,72,467,323,939,Weapon,
470,92,649,187,1275,Weapon,
616,122,1706,1172,1513,Weapon,
8,1,154,115,1507,Weapon,
292,118,438,203,1261,Weapon,
25,62,45,98,2768,Weapon,
30,384,1493,1490,Sword_27,Weapon,
45,2,1481,1461,Sword_27,Weapon,
8,62,278,237,2783,Weapon,
0,8,1460,1496,Sword_33,Weapon,
3,21,294,177,2797,Weapon,
36,82,470,370,722,Weapon,
12,38,47,98,2967,Weapon,
141,2,166,59,2973,Weapon,
136,225,184,256,736,Weapon,
113,128,161,206,31,Weapon,
85,127,115,206,31,Weapon,
24,37,218,111,871,Weapon,
107,197,287,290,2634,Weapon,
91,127,253,205,2634,Weapon,
98,76,267,137,2634,Weapon,
233,91,315,178,2152,Weapon,
33,43,122,151,2152,Weapon,
33,1,451,286,2146,Weapon,
148,82,442,305,2620,Weapon,
2,2,157,117,1329,Weapon,
288,126,700,364,25,Weapon,
408,233,1836,1075,865,Weapon,
92,103,118,134,2608,Weapon,
13,9,468,247,695,Weapon,
2,4,157,115,1301,Weapon,
2,2,155,120,1467,Weapon,
11,8,142,115,1473,Weapon,
3,2,157,108,1315,Weapon,
23,159,174,242,681,Weapon,
150,26,167,81,19,Weapon,
4,24,280,360,859,Weapon,
2,2,158,114,1498,Weapon,
224,85,409,270,2191,Weapon,
24,7,407,185,2185,Weapon,
68,291,608,695,118,Weapon,
36,51,454,247,656,Weapon,
32,74,73,134,2813,Weapon,
41,140,166,202,130,Weapon,
188,112,278,300,124,Weapon,
11,35,288,198,2807,Weapon,
8,119,488,287,642,Weapon,
3,1,158,117,1659,Weapon,
2,1,155,116,1881,Weapon,
524,246,921,454,2350,Weapon,
777,5,1212,280,2436,Weapon,
95,214,3399,1258,Grenade Launcher_44,Weapon,
7,229,598,373,Grenade Launcher_50,Weapon,
2,124,158,333,2422,Weapon,
91,653,401,974,2344,Weapon,
1,3,155,118,1895,Weapon,
2,1,157,117,1665,Weapon,
82,85,96,109,1103,Weapon,
139,85,151,111,1103,Weapon,
1,61,500,312,497,Weapon,
108,77,479,294,483,Weapon,
45,98,135,119,1117,Weapon,
1,2,156,115,1671,Weapon,
214,367,378,494,2378,Weapon,
14,565,1400,829,Knife_78,Weapon,
75,173,652,665,2393,Weapon,
2,3,158,118,1842,Weapon,
1,418,1210,720,Automatic Rifle_14,Weapon,
170,59,348,461,468,Weapon,
7,1,381,267,Grenade Launcher_87,Weapon,
1,2,158,115,1856,Weapon,
529,134,944,480,2387,Weapon,
216,76,427,311,332,Weapon,
28,109,278,311,332,Weapon,
282,400,1751,918,Knife_44,Weapon,
10,55,495,307,454,Weapon,
210,154,296,224,440,Weapon,
102,175,118,188,326,Weapon,
403,75,491,130,441,Weapon,
102,191,176,313,327,Weapon,
238,271,261,305,327,Weapon,
999,196,1055,600,Knife_51,Weapon,
875,126,986,720,Knife_51,Weapon,
773,130,850,720,Knife_51,Weapon,
675,81,763,719,Knife_51,Weapon,
520,49,661,720,Knife_51,Weapon,
377,60,529,720,Knife_51,Weapon,
8,146,411,226,Knife_45,Weapon,
350,187,1169,567,Automatic Rifle_29,Weapon,
63,16,417,252,333,Weapon,
11,36,482,338,455,Weapon,
60,334,1256,589,Grenade Launcher_92,Weapon,
100,330,786,979,2386,Weapon,
11,14,621,326,1857,Weapon,
16,9,491,483,Automatic Rifle_15,Weapon,
5,3,155,116,1843,Weapon,
191,505,342,656,2392,Weapon,
4,1,350,275,Grenade Launcher_86,Weapon,
896,296,1106,607,469,Weapon,
327,215,742,455,1116,Weapon,
230,58,454,206,482,Weapon,
21,401,295,818,2379,Weapon,
4,2,158,116,1670,Weapon,
2,3,158,114,1664,Weapon,
121,165,215,255,496,Weapon,
86,36,556,259,1102,Weapon,
127,168,692,467,Grenade Launcher_79,Weapon,
14,38,36,73,2423,Weapon,
7,9,1407,1400,Shotgun_3,Weapon,
21,103,991,487,Grenade Launcher_51,Weapon,
4,2,155,116,1894,Weapon,
328,78,890,597,2345,Weapon,
49,80,982,682,2351,Weapon,
2,3,157,113,1880,Weapon,
1,1,158,115,1658,Weapon,
15,114,410,303,Grenade Launcher_45,Weapon,
13,22,256,175,2437,Weapon,
129,38,369,238,125,Weapon,
111,20,294,254,643,Weapon,
0,5,298,148,2806,Weapon,
8,3,290,156,2812,Weapon,
42,188,82,262,657,Weapon,
201,295,234,364,131,Weapon,
29,68,340,181,119,Weapon,
9,268,124,365,2184,Weapon,
221,46,483,101,2190,Weapon,
2,1,155,117,1499,Weapon,
3,1,156,118,1472,Weapon,
24,24,310,186,858,Weapon,
76,47,181,103,18,Weapon,
144,178,221,274,680,Weapon,
1,1,154,91,1314,Weapon,
3,2,154,116,1300,Weapon,
293,100,355,146,694,Weapon,
71,115,242,217,2609,Weapon,
1,4,157,118,1466,Weapon,
97,60,156,106,2147,Weapon,
6,13,481,445,864,Weapon,
39,54,165,145,24,Weapon,
7,1,152,118,1328,Weapon,
138,29,298,354,2621,Weapon,
319,212,356,275,2635,Weapon,
19,45,223,100,870,Weapon,
162,38,189,72,30,Weapon,
146,83,220,190,2153,Weapon,
329,43,406,153,2153,Weapon,
13,49,848,420,Shotgun_21,Weapon,
27,44,519,319,737,Weapon,
122,54,242,175,2972,Weapon,
37,207,68,246,2966,Weapon,
58,46,439,230,723,Weapon,
15,5,284,137,2796,Weapon,
30,95,412,1526,Sword_32,Weapon,
1,11,294,141,2782,Weapon,
435,236,681,1369,Sword_26,Weapon,
2,3,157,116,1506,Weapon,
25,37,263,162,2769,Weapon,
163,120,195,154,1260,Weapon,
400,243,788,403,1274,Weapon,
116,8,260,352,938,Weapon,
2,1,156,119,1512,Weapon,
144,216,393,457,2033,Weapon,
261,39,542,222,2033,Weapon,
301,190,630,418,2033,Weapon,
172,200,288,389,910,Weapon,
20,32,282,172,2755,Weapon,
68,49,228,128,2999,Weapon,
23,45,288,228,2741,Weapon,
15,20,226,159,1248,Weapon,
457,565,791,1226,904,Weapon,
525,508,963,681,2027,Weapon,
202,339,425,512,2027,Weapon,
460,280,633,476,2027,Weapon,
667,316,848,462,2027,Weapon,
867,350,990,496,2027,Weapon,
1,362,137,518,2027,Weapon,
29,181,190,327,2027,Weapon,
302,181,387,312,2027,Weapon,
463,16,594,127,2027,Weapon,
310,62,390,119,2027,Weapon,
428,745,745,1095,535,Weapon,
167,232,266,289,253,Weapon,
245,269,366,324,253,Weapon,
51,500,501,735,247,Weapon,
152,187,221,439,521,Weapon,
39,155,149,207,509,Weapon,
75,41,474,310,2594,Weapon,
4,1,157,116,1923,Weapon,
8,7,156,111,1937,Weapon,
86,146,1228,1102,Handgun_77,Weapon,
107,593,756,870,2580,Weapon,
774,589,1160,868,2580,Weapon,
165,187,637,470,2580,Weapon,
696,180,1127,499,2580,Weapon,
86,140,639,423,1089,Weapon,
176,70,230,152,1062,Weapon,
9,12,148,109,1704,Weapon,
176,326,241,433,290,Weapon,
4,0,236,416,284,Weapon,
2,0,155,110,1710,Weapon,
100,119,2811,975,2219,Weapon,
145,846,4382,2337,SMG_59,Weapon,
146,208,1392,954,Handgun_88,Weapon,
436,300,536,426,1076,Weapon,
274,202,949,615,2557,Weapon,
4,2,151,118,1738,Weapon,
12,25,243,225,2231,Weapon,
31,39,875,709,Sniper_80,Weapon,
55,102,1358,891,2225,Weapon,
28,13,992,505,SMG_65,Weapon,
52,40,583,427,2543,Weapon,
