xmin,ymin,xmax,ymax,Frame,Label,Preview URL
21,75,61,135,2865.jpg,Weapon,
92,73,449,314,620.jpg,Weapon,
281,58,571,343,146.jpg,Weapon,
201,41,456,303,152.jpg,Weapon,
12,50,407,331,634.jpg,Weapon,
114,42,149,101,2871.jpg,Weapon,
386,52,594,248,84.jpg,Weapon,
3,1,155,116,1388.jpg,Weapon,
62,50,215,160,2859.jpg,Weapon,
24,210,431,484,2681.jpg,Weapon,
315,574,934,1330,2695.jpg,Weapon,
195,143,255,173,90.jpg,Weapon,
108,56,396,284,608.jpg,Weapon,
3,3,156,118,1377.jpg,Weapon,
458,67,1010,499,2118.jpg,Weapon,
219,343,559,700,185.jpg,Weapon,
2,2,157,119,1411.jpg,Weapon,
3,2,158,117,1405.jpg,Weapon,
23,70,51,95,191.jpg,Weapon,
3,1,159,116,1363.jpg,Weapon,
246,280,1273,900,2642.jpg,Weapon,
19,61,74,198,807.jpg,Weapon,
94,107,171,173,47.jpg,Weapon,
99,218,262,300,2124.jpg,Weapon,
390,65,634,181,2124.jpg,Weapon,
2,0,128,100,1.jpg,Weapon,
123,47,238,145,1.jpg,Weapon,
58,62,111,112,2130.jpg,Weapon,
7,2,157,116,1439.jpg,Weapon,
102,53,402,282,813.jpg,Weapon,
70,26,209,127,53.jpg,Weapon,
464,242,566,297,2656.jpg,Weapon,
440,364,543,407,2656.jpg,Weapon,
97,21,224,179,2911.jpg,Weapon,
4,2,480,244,754.jpg,Weapon,
1,106,435,341,Shotgun_42.jpg,Weapon,
225,240,924,383,Shotgun_56.jpg,Weapon,
104,376,1015,512,Shotgun_56.jpg,Weapon,
33,10,600,422,998.jpg,Weapon,
91,18,174,201,740.jpg,Weapon,
145,20,1148,833,Sword_79.jpg,Weapon,
43,16,236,140,2905.jpg,Weapon,
1494,756,1831,1151,768.jpg,Weapon,
1766,1016,2291,1335,768.jpg,Weapon,
1745,649,2245,947,768.jpg,Weapon,
107,23,375,944,Sword_51.jpg,Weapon,
367,212,517,457,2093.jpg,Weapon,
1,16,337,168,2087.jpg,Weapon,
190,186,1693,903,Sword_45.jpg,Weapon,
31,23,132,135,2939.jpg,Weapon,
220,67,274,91,797.jpg,Weapon,
542,328,830,531,1203.jpg,Weapon,
324,297,456,629,1203.jpg,Weapon,
35,0,968,648,Shotgun_81.jpg,Weapon,
11,4,151,112,1565.jpg,Weapon,
1,2,158,114,1571.jpg,Weapon,
191,139,325,231,2078.jpg,Weapon,
19,169,127,368,1217.jpg,Weapon,
38,22,409,285,783.jpg,Weapon,
448,222,742,1335,Sword_92.jpg,Weapon,
1,74,229,229,2736.jpg,Weapon,
44,33,344,202,973.jpg,Weapon,
2,3,158,118,1559.jpg,Weapon,
1369,295,1691,703,2050.jpg,Weapon,
437,223,477,245,2044.jpg,Weapon,
37,99,158,200,967.jpg,Weapon,
82,160,763,625,2722.jpg,Weapon,
185,156,329,223,230.jpg,Weapon,
2,12,492,310,556.jpg,Weapon,
484,115,1557,978,Handgun_28.jpg,Weapon,
9,2,497,274,542.jpg,Weapon,
88,63,757,467,1968.jpg,Weapon,
27,169,84,242,224.jpg,Weapon,
1,3,155,116,1940.jpg,Weapon,
1,3,156,115,1798.jpg,Weapon,
312,106,372,217,2291.jpg,Weapon,
39,21,1457,678,Sniper_20.jpg,Weapon,
227,195,278,310,2285.jpg,Weapon,
2,1,157,117,1954.jpg,Weapon,
291,102,390,170,218.jpg,Weapon,
17,16,682,159,Bazooka_49.jpg,Weapon,
21,2,139,108,1767.jpg,Weapon,
49,54,161,110,2508.jpg,Weapon,
268,170,355,334,1001.jpg,Weapon,
72,121,375,487,595.jpg,Weapon,
272,128,436,328,581.jpg,Weapon,
4,185,90,328,581.jpg,Weapon,
99,138,191,312,581.jpg,Weapon,
179,133,293,300,581.jpg,Weapon,
1,15,76,114,581.jpg,Weapon,
36,67,231,134,581.jpg,Weapon,
87,14,339,111,581.jpg,Weapon,
334,92,499,150,581.jpg,Weapon,
302,13,439,83,581.jpg,Weapon,
150,23,161,41,1015.jpg,Weapon,
4,1,156,119,1773.jpg,Weapon,
154,13,195,86,2252.jpg,Weapon,
1,9,503,495,Bazooka_75.jpg,Weapon,
8,281,62,362,1983.jpg,Weapon,
11,7,257,165,2534.jpg,Weapon,
109,33,284,190,SMG_12.jpg,Weapon,
111,229,281,381,SMG_12.jpg,Weapon,
490,209,667,378,SMG_12.jpg,Weapon,
491,22,667,204,SMG_12.jpg,Weapon,
351,139,596,682,2520.jpg,Weapon,
3,3,813,512,1029.jpg,Weapon,
36,469,3890,1194,Bazooka_61.jpg,Weapon,
6,71,163,207,1997.jpg,Weapon,
99,54,132,129,2246.jpg,Weapon,
43,106,177,206,1072.jpg,Weapon,
3,3,156,116,1714.jpg,Weapon,
70,121,1238,840,280.jpg,Weapon,
360,260,523,396,294.jpg,Weapon,
5,6,157,112,1700.jpg,Weapon,
16,126,65,166,2209.jpg,Weapon,
58,20,452,313,Handgun_98.jpg,Weapon,
23,353,391,599,Handgun_98.jpg,Weapon,
391,136,687,418,Handgun_98.jpg,Weapon,
630,36,1003,289,Handgun_98.jpg,Weapon,
609,334,1016,610,Handgun_98.jpg,Weapon,
234,11,1134,2148,SMG_49.jpg,Weapon,
446,236,721,695,1066.jpg,Weapon,
475,71,1152,916,2547.jpg,Weapon,
34,41,945,1191,Sword_6.jpg,Weapon,
2,4,154,116,1728.jpg,Weapon,
182,127,375,288,Sniper_84.jpg,Weapon,
472,206,828,466,2221.jpg,Weapon,
905,276,2560,1920,Sniper_90.jpg,Weapon,
10,13,98,176,2235.jpg,Weapon,
99,121,894,294,Bazooka_12.jpg,Weapon,
104,354,890,575,Bazooka_12.jpg,Weapon,
1,102,579,496,2553.jpg,Weapon,
382,139,1534,940,SMG_75.jpg,Weapon,
11,14,479,248,525.jpg,Weapon,
1,3,495,304,243.jpg,Weapon,
40,38,76,88,257.jpg,Weapon,
33,58,428,319,531.jpg,Weapon,
101,51,488,307,519.jpg,Weapon,
23,15,757,877,2584.jpg,Weapon,
2,313,932,565,Sniper_47.jpg,Weapon,
364,176,907,268,Sniper_47.jpg,Weapon,
394,106,781,195,Sniper_47.jpg,Weapon,
3,23,158,118,1933.jpg,Weapon,
4,4,155,119,1927.jpg,Weapon,
324,190,1600,928,Sniper_53.jpg,Weapon,
278,155,455,244,2590.jpg,Weapon,
69,21,712,397,Handgun_67.jpg,Weapon,
3,126,900,673,1099.jpg,Weapon,
2,1,157,117,1516.jpg,Weapon,
586,359,860,553,2779.jpg,Weapon,
62,49,195,119,1270.jpg,Weapon,
48,197,187,275,1270.jpg,Weapon,
100,224,227,319,1270.jpg,Weapon,
142,271,244,358,1270.jpg,Weapon,
147,127,281,198,1270.jpg,Weapon,
226,6,508,472,928.jpg,Weapon,
29,80,589,423,1264.jpg,Weapon,
8,32,185,96,1502.jpg,Weapon,
113,375,756,625,2023.jpg,Weapon,
391,165,584,325,900.jpg,Weapon,
3,4,288,154,2745.jpg,Weapon,
3,5,294,159,2751.jpg,Weapon,
111,122,772,465,SMG_4.jpg,Weapon,
47,39,236,137,2989.jpg,Weapon,
1,219,894,968,914.jpg,Weapon,
286,207,568,416,1258.jpg,Weapon,
553,302,833,511,2037.jpg,Weapon,
171,126,1279,719,Shotgun_31.jpg,Weapon,
78,46,478,301,727.jpg,Weapon,
26,14,126,92,2962.jpg,Weapon,
104,76,214,157,2976.jpg,Weapon,
86,143,476,425,733.jpg,Weapon,
9,36,1920,2510,Shotgun_25.jpg,Weapon,
430,223,719,1332,Sword_22.jpg,Weapon,
19,24,269,162,2786.jpg,Weapon,
44,206,596,324,Sword_36.jpg,Weapon,
2,102,296,212,2792.jpg,Weapon,
2,5,155,118,1462.jpg,Weapon,
308,133,340,165,690.jpg,Weapon,
2,1,157,119,1304.jpg,Weapon,
127,264,355,453,848.jpg,Weapon,
3,1,157,115,1310.jpg,Weapon,
26,87,490,322,684.jpg,Weapon,
143,83,334,244,2619.jpg,Weapon,
3,4,154,114,1476.jpg,Weapon,
26,176,112,322,2157.jpg,Weapon,
122,55,168,91,34.jpg,Weapon,
2,1,157,108,1338.jpg,Weapon,
22,1,158,70,874.jpg,Weapon,
214,308,270,344,2631.jpg,Weapon,
141,80,325,201,2625.jpg,Weapon,
114,83,137,129,20.jpg,Weapon,
28,21,299,273,860.jpg,Weapon,
18,28,41,85,2143.jpg,Weapon,
79,507,258,635,135.jpg,Weapon,
1,72,500,303,653.jpg,Weapon,
3,4,294,162,2816.jpg,Weapon,
146,438,358,846,2802.jpg,Weapon,
29,65,431,303,647.jpg,Weapon,
21,15,1067,685,121.jpg,Weapon,
316,198,1396,952,109.jpg,Weapon,
26,11,1496,945,2194.jpg,Weapon,
14,24,286,147,2180.jpg,Weapon,
5,3,155,113,1489.jpg,Weapon,
272,186,678,340,1106.jpg,Weapon,
169,63,235,125,492.jpg,Weapon,
257,69,319,122,492.jpg,Weapon,
0,60,84,217,2369.jpg,Weapon,
2,1,157,118,1660.jpg,Weapon,
3,2,156,115,1674.jpg,Weapon,
46,74,373,250,486.jpg,Weapon,
20,78,146,163,1112.jpg,Weapon,
84,31,221,111,1112.jpg,Weapon,
154,47,407,258,2433.jpg,Weapon,
10,12,1581,1585,Grenade Launcher_41.jpg,Weapon,
6,12,153,103,1884.jpg,Weapon,
394,185,474,265,2355.jpg,Weapon,
83,238,585,748,2341.jpg,Weapon,
3,3,157,116,1648.jpg,Weapon,
42,382,168,660,1890.jpg,Weapon,
708,412,820,684,1890.jpg,Weapon,
24,185,424,273,Shotgun_7.jpg,Weapon,
26,96,385,178,Shotgun_7.jpg,Weapon,
27,12,339,101,Shotgun_7.jpg,Weapon,
23,280,400,386,Shotgun_7.jpg,Weapon,
23,390,408,522,Shotgun_7.jpg,Weapon,
325,105,775,638,2427.jpg,Weapon,
104,99,386,307,451.jpg,Weapon,
8,2,401,296,337.jpg,Weapon,
24,132,478,216,Knife_41.jpg,Weapon,
204,243,1017,686,Automatic Rifle_39.jpg,Weapon,
249,136,262,149,323.jpg,Weapon,
17,170,318,398,445.jpg,Weapon,
137,13,483,276,445.jpg,Weapon,
84,29,455,274,Grenade Launcher_82.jpg,Weapon,
124,151,221,316,2396.jpg,Weapon,
748,154,859,308,2396.jpg,Weapon,
1,1,157,114,1847.jpg,Weapon,
103,527,1837,1058,Automatic Rifle_11.jpg,Weapon,
4,3,157,117,1853.jpg,Weapon,
34,80,769,721,Knife_69.jpg,Weapon,
428,77,844,373,2382.jpg,Weapon,
72,37,413,375,479.jpg,Weapon,
12,59,507,192,Grenade Launcher_96.jpg,Weapon,
258,182,408,403,Knife_68.jpg,Weapon,
162,141,355,402,Knife_68.jpg,Weapon,
78,15,346,392,Knife_68.jpg,Weapon,
337,640,503,820,2383.jpg,Weapon,
4,2,157,116,1852.jpg,Weapon,
107,28,447,256,Grenade Launcher_97.jpg,Weapon,
195,126,608,378,Grenade Launcher_97.jpg,Weapon,
50,102,459,277,478.jpg,Weapon,
156,19,1201,218,Automatic Rifle_10.jpg,Weapon,
114,226,1187,443,Automatic Rifle_10.jpg,Weapon,
102,468,1253,719,Automatic Rifle_10.jpg,Weapon,
335,201,487,303,1846.jpg,Weapon,
421,85,624,308,2397.jpg,Weapon,
125,131,146,150,322.jpg,Weapon,
103,65,700,741,Automatic Rifle_38.jpg,Weapon,
279,162,354,229,444.jpg,Weapon,
104,162,328,304,450.jpg,Weapon,
154,80,384,249,450.jpg,Weapon,
42,70,840,207,Shotgun_100.jpg,Weapon,
88,35,1105,564,Knife_40.jpg,Weapon,
139,73,226,258,336.jpg,Weapon,
174,465,960,652,1891.jpg,Weapon,
14,1,143,115,1649.jpg,Weapon,
32,133,355,474,2340.jpg,Weapon,
387,319,625,761,2426.jpg,Weapon,
3,5,404,125,Shotgun_6.jpg,Weapon,
73,84,435,177,Shotgun_6.jpg,Weapon,
14,171,405,273,Shotgun_6.jpg,Weapon,
0,258,447,332,Shotgun_6.jpg,Weapon,
163,102,954,455,Grenade Launcher_40.jpg,Weapon,
10,1,1008,766,2432.jpg,Weapon,
271,404,426,465,2354.jpg,Weapon,
4,2,154,118,1885.jpg,Weapon,
2,1,157,116,1675.jpg,Weapon,
754,338,1069,598,1113.jpg,Weapon,
106,9,270,118,487.jpg,Weapon,
523,243,1482,990,Grenade Launcher_68.jpg,Weapon,
103,46,417,241,493.jpg,Weapon,
236,14,312,67,1107.jpg,Weapon,
4,4,154,116,1661.jpg,Weapon,
115,454,1624,1857,Knife_83.jpg,Weapon,
484,126,1933,1437,Knife_83.jpg,Weapon,
116,186,177,238,2368.jpg,Weapon,
1,1,158,119,1488.jpg,Weapon,
35,10,824,613,2181.jpg,Weapon,
291,331,355,443,2195.jpg,Weapon,
733,300,1242,750,108.jpg,Weapon,
34,316,64,368,646.jpg,Weapon,
3,13,297,139,2803.jpg,Weapon,
31,20,588,477,120.jpg,Weapon,
620,24,1171,497,120.jpg,Weapon,
325,300,879,517,120.jpg,Weapon,
45,582,377,1014,120.jpg,Weapon,
431,491,702,1022,120.jpg,Weapon,
762,548,962,954,120.jpg,Weapon,
1031,585,1117,942,120.jpg,Weapon,
44,1054,531,1454,120.jpg,Weapon,
577,1085,1157,1460,120.jpg,Weapon,
40,1474,531,1780,120.jpg,Weapon,
77,433,303,763,134.jpg,Weapon,
13,16,291,132,2817.jpg,Weapon,
60,166,100,227,652.jpg,Weapon,
166,164,192,231,652.jpg,Weapon,
13,20,424,293,861.jpg,Weapon,
56,8,104,44,21.jpg,Weapon,
54,87,86,138,21.jpg,Weapon,
8,2,282,170,2624.jpg,Weapon,
21,123,37,161,2142.jpg,Weapon,
331,415,543,552,2156.jpg,Weapon,
85,7,285,232,2630.jpg,Weapon,
6,30,159,60,875.jpg,Weapon,
4,3,158,114,1339.jpg,Weapon,
24,53,166,158,35.jpg,Weapon,
77,94,162,134,2618.jpg,Weapon,
54,148,133,189,2618.jpg,Weapon,
153,106,175,124,685.jpg,Weapon,
2,1,156,115,1311.jpg,Weapon,
4,1,155,116,1477.jpg,Weapon,
1,29,348,181,SMG_100.jpg,Weapon,
2,6,154,112,1463.jpg,Weapon,
13,14,496,243,849.jpg,Weapon,
2,1,157,113,1305.jpg,Weapon,
58,5,87,52,691.jpg,Weapon,
9,10,284,175,2793.jpg,Weapon,
421,228,797,1557,Sword_37.jpg,Weapon,
113,45,882,295,Shotgun_18.jpg,Weapon,
1,11,282,149,2787.jpg,Weapon,
403,176,1504,999,Sword_23.jpg,Weapon,
427,180,1504,992,Sword_23.jpg,Weapon,
44,10,344,276,732.jpg,Weapon,
85,20,225,71,2977.jpg,Weapon,
114,16,169,94,2963.jpg,Weapon,
3,47,483,366,726.jpg,Weapon,
26,67,719,486,1259.jpg,Weapon,
1,207,851,818,915.jpg,Weapon,
17,50,66,84,2988.jpg,Weapon,
29,20,452,468,SMG_5.jpg,Weapon,
22,7,271,197,2750.jpg,Weapon,
83,104,135,168,2036.jpg,Weapon,
7,6,278,160,2022.jpg,Weapon,
35,13,255,116,2744.jpg,Weapon,
399,191,469,253,901.jpg,Weapon,
212,209,298,274,1265.jpg,Weapon,
544,274,652,356,929.jpg,Weapon,
401,339,445,446,929.jpg,Weapon,
1,1,159,115,1503.jpg,Weapon,
11,35,143,107,1517.jpg,Weapon,
10,14,665,270,1271.jpg,Weapon,
15,13,288,160,2778.jpg,Weapon,
1165,106,1911,1080,Sniper_52.jpg,Weapon,
4,3,157,106,1926.jpg,Weapon,
95,39,775,643,1098.jpg,Weapon,
700,294,919,623,2591.jpg,Weapon,
1,1,780,576,2585.jpg,Weapon,
28,58,461,349,518.jpg,Weapon,
2,17,158,119,1932.jpg,Weapon,
1,841,2017,1490,Sniper_46.jpg,Weapon,
200,99,221,111,256.jpg,Weapon,
223,366,294,500,256.jpg,Weapon,
23,111,418,340,530.jpg,Weapon,
22,94,102,207,524.jpg,Weapon,
1,340,121,409,242.jpg,Weapon,
166,223,1239,740,Bazooka_13.jpg,Weapon,
408,722,573,960,2234.jpg,Weapon,
901,757,1030,960,2234.jpg,Weapon,
41,113,1159,544,Sniper_91.jpg,Weapon,
233,3,453,496,2552.jpg,Weapon,
710,273,1689,948,SMG_60.jpg,Weapon,
26,22,241,171,2546.jpg,Weapon,
152,1,848,529,2220.jpg,Weapon,
609,231,1382,491,Sniper_85.jpg,Weapon,
5,3,156,119,1729.jpg,Weapon,
21,27,327,187,2208.jpg,Weapon,
2,12,157,105,1701.jpg,Weapon,
94,11,449,208,295.jpg,Weapon,
190,203,1138,788,1067.jpg,Weapon,
9,342,1003,760,SMG_48.jpg,Weapon,
1,1,479,395,1073.jpg,Weapon,
187,120,264,161,281.jpg,Weapon,
7,3,158,114,1715.jpg,Weapon,
172,735,416,869,1065.jpg,Weapon,
90,37,378,264,297.jpg,Weapon,
3,1,155,115,1703.jpg,Weapon,
7,2,155,115,1717.jpg,Weapon,
20,16,488,359,283.jpg,Weapon,
232,179,334,261,283.jpg,Weapon,
53,92,787,290,Bazooka_39.jpg,Weapon,
283,168,315,189,1071.jpg,Weapon,
465,142,577,315,2578.jpg,Weapon,
96,322,132,365,1059.jpg,Weapon,
304,206,4235,2787,SMG_76.jpg,Weapon,
65,25,584,406,2550.jpg,Weapon,
1,233,1277,515,Sniper_93.jpg,Weapon,
37,81,1117,306,Sniper_93.jpg,Weapon,
722,302,1201,840,2236.jpg,Weapon,
13,66,586,280,Bazooka_11.jpg,Weapon,
63,143,3056,4470,Sword_5.jpg,Weapon,
139,285,877,764,Sniper_87.jpg,Weapon,
1,14,683,399,2222.jpg,Weapon,
167,83,226,135,2544.jpg,Weapon,
79,251,269,476,532.jpg,Weapon,
21,34,566,256,SMG_89.jpg,Weapon,
191,34,1342,1034,Handgun_58.jpg,Weapon,
249,87,296,120,254.jpg,Weapon,
297,93,334,114,254.jpg,Weapon,
4,2,155,113,1918.jpg,Weapon,
58,1,330,375,240.jpg,Weapon,
76,72,158,118,526.jpg,Weapon,
155,73,190,99,526.jpg,Weapon,
121,118,988,789,2593.jpg,Weapon,
54,8,469,318,268.jpg,Weapon,
174,82,259,143,1924.jpg,Weapon,
607,81,1448,474,Sniper_44.jpg,Weapon,
735,336,1706,901,Sniper_44.jpg,Weapon,
5,3,158,113,1930.jpg,Weapon,
141,78,527,324,2587.jpg,Weapon,
88,106,197,231,2008.jpg,Weapon,
13,9,149,113,1501.jpg,Weapon,
329,24,645,161,1267.jpg,Weapon,
484,136,632,243,1273.jpg,Weapon,
10,1,157,113,1515.jpg,Weapon,
515,243,560,320,2034.jpg,Weapon,
1,2,300,198,2752.jpg,Weapon,
535,168,848,321,SMG_7.jpg,Weapon,
867,165,1243,313,SMG_7.jpg,Weapon,
920,312,1259,443,SMG_7.jpg,Weapon,
963,443,1257,528,SMG_7.jpg,Weapon,
947,533,1266,708,SMG_7.jpg,Weapon,
566,587,984,706,SMG_7.jpg,Weapon,
615,455,911,604,SMG_7.jpg,Weapon,
131,336,608,574,SMG_7.jpg,Weapon,
1,216,845,577,917.jpg,Weapon,
163,351,251,519,903.jpg,Weapon,
57,290,1268,1157,2746.jpg,Weapon,
26,20,578,343,2020.jpg,Weapon,
24,27,155,113,1529.jpg,Weapon,
24,21,229,166,2975.jpg,Weapon,
209,153,312,409,730.jpg,Weapon,
122,324,176,361,724.jpg,Weapon,
99,38,238,107,2961.jpg,Weapon,
30,28,978,735,Shotgun_32.jpg,Weapon,
3,1,157,108,1298.jpg,Weapon,
20,74,536,167,Sword_35.jpg,Weapon,
26,17,184,170,2949.jpg,Weapon,
25,71,50,123,2791.jpg,Weapon,
25,11,275,183,2785.jpg,Weapon,
16,15,478,278,718.jpg,Weapon,
5,1,154,113,1475.jpg,Weapon,
246,130,276,160,1313.jpg,Weapon,
63,96,86,126,1313.jpg,Weapon,
404,155,434,195,1313.jpg,Weapon,
573,98,611,130,1313.jpg,Weapon,
50,70,373,348,687.jpg,Weapon,
20,23,536,414,693.jpg,Weapon,
5,2,154,116,1307.jpg,Weapon,
7,1,156,119,1461.jpg,Weapon,
19,8,118,84,2168.jpg,Weapon,
1,18,157,104,1449.jpg,Weapon,
260,138,293,183,2140.jpg,Weapon,
184,87,242,139,2626.jpg,Weapon,
307,82,347,126,2626.jpg,Weapon,
78,72,111,96,23.jpg,Weapon,
11,15,430,296,863.jpg,Weapon,
28,37,64,99,37.jpg,Weapon,
92,220,193,301,877.jpg,Weapon,
46,215,331,422,2632.jpg,Weapon,
0,202,180,364,2632.jpg,Weapon,
191,214,627,424,2632.jpg,Weapon,
29,117,381,252,2632.jpg,Weapon,
327,49,594,190,2632.jpg,Weapon,
118,9,365,174,2632.jpg,Weapon,
370,1,634,102,2632.jpg,Weapon,
2,1,222,84,2632.jpg,Weapon,
72,41,110,122,2154.jpg,Weapon,
1001,516,1444,949,122.jpg,Weapon,
2,1,296,158,2801.jpg,Weapon,
164,276,268,346,644.jpg,Weapon,
45,65,1232,791,888.jpg,Weapon,
8,66,302,238,650.jpg,Weapon,
1,33,281,215,2815.jpg,Weapon,
370,110,1052,689,136.jpg,Weapon,
201,463,385,618,2183.jpg,Weapon,
168,15,314,98,678.jpg,Weapon,
119,114,229,195,678.jpg,Weapon,
267,117,381,198,678.jpg,Weapon,
33,212,142,294,678.jpg,Weapon,
346,227,453,313,678.jpg,Weapon,
22,25,207,164,2829.jpg,Weapon,
35,151,661,566,2197.jpg,Weapon,
239,384,352,579,2418.jpg,Weapon,
78,45,443,316,485.jpg,Weapon,
386,449,490,553,1111.jpg,Weapon,
2,3,158,113,1677.jpg,Weapon,
142,161,561,804,Knife_95.jpg,Weapon,
278,212,871,712,Knife_95.jpg,Weapon,
4,4,154,116,1663.jpg,Weapon,
250,175,325,302,1105.jpg,Weapon,
419,132,544,305,491.jpg,Weapon,
28,23,613,288,Grenade Launcher_56.jpg,Weapon,
7,13,351,346,Shotgun_4.jpg,Weapon,
158,21,391,189,2424.jpg,Weapon,
136,62,878,531,2342.jpg,Weapon,
3,1,157,117,1893.jpg,Weapon,
2,1,158,118,1887.jpg,Weapon,
438,169,633,431,2356.jpg,Weapon,
221,212,428,642,2430.jpg,Weapon,
515,171,628,221,1139.jpg,Weapon,
71,55,91,110,446.jpg,Weapon,
29,36,393,1723,Knife_56.jpg,Weapon,
329,350,503,1628,Knife_56.jpg,Weapon,
465,518,680,1611,Knife_56.jpg,Weapon,
587,803,772,1637,Knife_56.jpg,Weapon,
26,32,318,255,320.jpg,Weapon,
1,1,154,115,1878.jpg,Weapon,
43,12,406,317,334.jpg,Weapon,
7,89,798,215,Knife_42.jpg,Weapon,
52,81,446,360,452.jpg,Weapon,
93,250,182,372,452.jpg,Weapon,
3,4,1197,883,Grenade Launcher_95.jpg,Weapon,
1,1,154,118,1850.jpg,Weapon,
1,1,155,116,1688.jpg,Weapon,
255,84,948,558,2381.jpg,Weapon,
324,516,390,662,2395.jpg,Weapon,
4,3,157,116,1844.jpg,Weapon,
6,103,748,417,Automatic Rifle_12.jpg,Weapon,
21,12,456,340,308.jpg,Weapon,
8,152,1278,1117,Grenade Launcher_81.jpg,Weapon,
28,90,457,354,309.jpg,Weapon,
2,1,157,119,1845.jpg,Weapon,
601,139,724,308,2394.jpg,Weapon,
433,330,850,650,Grenade Launcher_80.jpg,Weapon,
22,65,741,239,Grenade Launcher_94.jpg,Weapon,
847,389,1088,757,2380.jpg,Weapon,
2,7,158,112,1689.jpg,Weapon,
3,3,157,116,1851.jpg,Weapon,
201,265,793,697,335.jpg,Weapon,
217,199,408,372,1879.jpg,Weapon,
32,24,447,350,453.jpg,Weapon,
46,44,427,171,447.jpg,Weapon,
123,8,170,117,321.jpg,Weapon,
615,47,1199,404,Knife_57.jpg,Weapon,
661,135,1265,488,Knife_57.jpg,Weapon,
146,137,210,200,2357.jpg,Weapon,
1,1,157,119,1886.jpg,Weapon,
136,375,555,698,1138.jpg,Weapon,
101,191,563,572,2431.jpg,Weapon,
89,89,112,113,2425.jpg,Weapon,
4,2,352,231,Shotgun_5.jpg,Weapon,
36,355,2515,900,Grenade Launcher_57.jpg,Weapon,
2,1,157,116,1892.jpg,Weapon,
162,192,417,492,2343.jpg,Weapon,
4,6,157,113,1662.jpg,Weapon,
156,17,238,67,490.jpg,Weapon,
301,12,367,62,490.jpg,Weapon,
141,78,230,345,1104.jpg,Weapon,
394,234,547,301,1110.jpg,Weapon,
1,47,500,375,484.jpg,Weapon,
352,106,952,787,2419.jpg,Weapon,
4,1,155,112,1676.jpg,Weapon,
21,32,161,136,2828.jpg,Weapon,
278,262,801,532,2196.jpg,Weapon,
837,181,1193,459,2182.jpg,Weapon,
1,1,461,375,679.jpg,Weapon,
0,11,298,212,2814.jpg,Weapon,
268,87,337,136,651.jpg,Weapon,
64,103,1235,752,889.jpg,Weapon,
108,495,326,622,137.jpg,Weapon,
65,244,108,287,123.jpg,Weapon,
1,1,323,339,645.jpg,Weapon,
13,48,276,214,2800.jpg,Weapon,
83,131,473,407,2633.jpg,Weapon,
698,142,2551,1015,876.jpg,Weapon,
63,255,1766,1535,876.jpg,Weapon,
111,83,199,129,36.jpg,Weapon,
5,185,1107,816,2155.jpg,Weapon,
9,10,388,297,2141.jpg,Weapon,
4,11,77,97,1448.jpg,Weapon,
86,12,155,102,1448.jpg,Weapon,
18,17,433,291,862.jpg,Weapon,
71,60,109,108,22.jpg,Weapon,
261,121,391,325,2627.jpg,Weapon,
3,4,155,118,1306.jpg,Weapon,
29,82,464,252,692.jpg,Weapon,
16,24,242,223,2169.jpg,Weapon,
3,3,158,118,1460.jpg,Weapon,
2,3,153,114,1474.jpg,Weapon,
272,126,478,253,686.jpg,Weapon,
1,2,154,116,1312.jpg,Weapon,
60,46,469,348,719.jpg,Weapon,
7,7,192,95,2784.jpg,Weapon,
130,7,637,749,Sword_20.jpg,Weapon,
4,104,294,215,2790.jpg,Weapon,
14,3,287,131,2948.jpg,Weapon,
3,9,154,107,1299.jpg,Weapon,
21,79,134,243,2960.jpg,Weapon,
26,51,449,355,725.jpg,Weapon,
582,271,1686,838,Shotgun_27.jpg,Weapon,
6,5,200,148,731.jpg,Weapon,
169,37,233,129,2974.jpg,Weapon,
3,3,293,190,2747.jpg,Weapon,
87,168,273,426,902.jpg,Weapon,
1,265,90,434,902.jpg,Weapon,
301,144,484,422,902.jpg,Weapon,
441,207,596,419,902.jpg,Weapon,
643,229,780,403,902.jpg,Weapon,
219,41,353,214,902.jpg,Weapon,
500,44,648,192,902.jpg,Weapon,
387,0,538,140,902.jpg,Weapon,
129,1,275,107,902.jpg,Weapon,
300,1,386,71,902.jpg,Weapon,
662,1,762,88,902.jpg,Weapon,
4,5,158,116,1528.jpg,Weapon,
768,362,806,421,2021.jpg,Weapon,
335,108,2000,1106,2035.jpg,Weapon,
4,135,939,519,916.jpg,Weapon,
12,42,536,224,SMG_6.jpg,Weapon,
67,24,219,129,2753.jpg,Weapon,
1,147,649,284,1272.jpg,Weapon,
3,4,157,118,1514.jpg,Weapon,
5,7,157,115,1500.jpg,Weapon,
137,46,442,266,2009.jpg,Weapon,
2,44,444,247,1266.jpg,Weapon,
4,3,154,114,1931.jpg,Weapon,
164,198,942,804,Sniper_45.jpg,Weapon,
986,235,1831,671,Sniper_45.jpg,Weapon,
42,166,2360,1445,Handgun_71.jpg,Weapon,
193,59,617,370,2586.jpg,Weapon,
226,102,416,199,2592.jpg,Weapon,
4,1,156,116,1925.jpg,Weapon,
205,281,1040,860,269.jpg,Weapon,
41,26,1431,678,Sniper_79.jpg,Weapon,
231,0,500,251,241.jpg,Weapon,
25,225,346,422,527.jpg,Weapon,
268,230,1220,523,SMG_88.jpg,Weapon,
120,93,444,300,533.jpg,Weapon,
1,2,167,136,533.jpg,Weapon,
4,2,158,112,1919.jpg,Weapon,
